game_id,season,game_type,week,player,position,team,opponent,offense_snaps,offense_pct
2025_01_ARI_NO,2025,REG,1,Spencer Rattler,QB,NO,ARI,75.0,1.0
2025_01_ARI_NO,2025,REG,1,Juwan Johnson,TE,NO,ARI,74.0,0.99
2025_01_ARI_NO,2025,REG,1,Rashid Shaheed,WR,NO,ARI,64.0,0.85
2025_01_ARI_NO,2025,REG,1,Chris Olave,WR,NO,ARI,64.0,0.85
2025_01_ARI_NO,2025,REG,1,Alvin Kamara,RB,NO,ARI,59.0,0.79
2025_01_ARI_NO,2025,REG,1,Brandin Cooks,WR,NO,ARI,57.0,0.76
2025_01_ARI_NO,2025,REG,1,Jack Stoll,TE,NO,ARI,18.0,0.24
2025_01_ARI_NO,2025,REG,1,Devaughn Vele,WR,NO,ARI,17.0,0.23
2025_01_ARI_NO,2025,REG,1,Kendre Miller,RB,NO,ARI,11.0,0.15
2025_01_ARI_NO,2025,REG,1,Devin Neal,RB,NO,ARI,7.0,0.09
2025_01_ARI_NO,2025,REG,1,Moliki Matavao,TE,NO,ARI,1.0,0.01
2025_01_ARI_NO,2025,REG,1,Velus Jones Jr.,RB,NO,ARI,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Mason Tipton,WR,NO,ARI,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Kyler Murray,QB,ARI,NO,66.0,1.0
2025_01_ARI_NO,2025,REG,1,Trey McBride,TE,ARI,NO,64.0,0.97
2025_01_ARI_NO,2025,REG,1,Marvin Harrison Jr.,WR,ARI,NO,59.0,0.89
2025_01_ARI_NO,2025,REG,1,Michael Wilson,WR,ARI,NO,44.0,0.67
2025_01_ARI_NO,2025,REG,1,James Conner,RB,ARI,NO,43.0,0.65
2025_01_ARI_NO,2025,REG,1,Tip Reiman,TE,ARI,NO,34.0,0.52
2025_01_ARI_NO,2025,REG,1,Zay Jones,WR,ARI,NO,31.0,0.47
2025_01_ARI_NO,2025,REG,1,Trey Benson,RB,ARI,NO,22.0,0.33
2025_01_ARI_NO,2025,REG,1,Elijah Higgins,TE,ARI,NO,20.0,0.3
2025_01_ARI_NO,2025,REG,1,Greg Dortch,WR,ARI,NO,10.0,0.15
2025_01_ARI_NO,2025,REG,1,Travis Vokolek,TE,ARI,NO,3.0,0.05
2025_01_ARI_NO,2025,REG,1,Emari Demercado,RB,ARI,NO,0.0,0.0
2025_01_ARI_NO,2025,REG,1,Xavier Weaver,WR,ARI,NO,0.0,0.0
2025_01_BAL_BUF,2025,REG,1,Josh Allen,QB,BUF,BAL,85.0,1.0
2025_01_BAL_BUF,2025,REG,1,Keon Coleman,WR,BUF,BAL,75.0,0.88
2025_01_BAL_BUF,2025,REG,1,Khalil Shakir,WR,BUF,BAL,60.0,0.71
2025_01_BAL_BUF,2025,REG,1,Josh Palmer,WR,BUF,BAL,53.0,0.62
2025_01_BAL_BUF,2025,REG,1,James Cook,RB,BUF,BAL,48.0,0.56
2025_01_BAL_BUF,2025,REG,1,Dawson Knox,TE,BUF,BAL,48.0,0.56
2025_01_BAL_BUF,2025,REG,1,Dalton Kincaid,TE,BUF,BAL,43.0,0.51
2025_01_BAL_BUF,2025,REG,1,Ty Johnson,RB,BUF,BAL,28.0,0.33
2025_01_BAL_BUF,2025,REG,1,Tyrell Shavers,WR,BUF,BAL,17.0,0.2
2025_01_BAL_BUF,2025,REG,1,Jackson Hawes,TE,BUF,BAL,16.0,0.19
2025_01_BAL_BUF,2025,REG,1,Elijah Moore,WR,BUF,BAL,12.0,0.14
2025_01_BAL_BUF,2025,REG,1,Ray Davis,RB,BUF,BAL,10.0,0.12
2025_01_BAL_BUF,2025,REG,1,Lamar Jackson,QB,BAL,BUF,51.0,1.0
2025_01_BAL_BUF,2025,REG,1,Zay Flowers,WR,BAL,BUF,46.0,0.9
2025_01_BAL_BUF,2025,REG,1,Mark Andrews,TE,BAL,BUF,38.0,0.75
2025_01_BAL_BUF,2025,REG,1,Rashod Bateman,WR,BAL,BUF,37.0,0.73
2025_01_BAL_BUF,2025,REG,1,Charlie Kolar,TE,BAL,BUF,31.0,0.61
2025_01_BAL_BUF,2025,REG,1,Derrick Henry,RB,BAL,BUF,29.0,0.57
2025_01_BAL_BUF,2025,REG,1,Justice Hill,RB,BAL,BUF,23.0,0.45
2025_01_BAL_BUF,2025,REG,1,DeAndre Hopkins,WR,BAL,BUF,18.0,0.35
2025_01_BAL_BUF,2025,REG,1,Tylan Wallace,WR,BAL,BUF,16.0,0.31
2025_01_BAL_BUF,2025,REG,1,Zaire Mitchell-Paden,TE,BAL,BUF,15.0,0.29
2025_01_BAL_BUF,2025,REG,1,Rasheen Ali,RB,BAL,BUF,1.0,0.02
2025_01_BAL_BUF,2025,REG,1,Devontez Walker,WR,BAL,BUF,0.0,0.0
2025_01_BAL_BUF,2025,REG,1,LaJohntay Wester,WR,BAL,BUF,0.0,0.0
2025_01_CAR_JAX,2025,REG,1,Trevor Lawrence,QB,JAX,CAR,66.0,1.0
2025_01_CAR_JAX,2025,REG,1,Brian Thomas,WR,JAX,CAR,57.0,0.86
2025_01_CAR_JAX,2025,REG,1,Brenton Strange,TE,JAX,CAR,52.0,0.79
2025_01_CAR_JAX,2025,REG,1,Dyami Brown,WR,JAX,CAR,47.0,0.71
2025_01_CAR_JAX,2025,REG,1,Travis Hunter,WR,JAX,CAR,42.0,0.64
2025_01_CAR_JAX,2025,REG,1,Travis Etienne,RB,JAX,CAR,40.0,0.61
2025_01_CAR_JAX,2025,REG,1,Johnny Mundt,TE,JAX,CAR,33.0,0.5
2025_01_CAR_JAX,2025,REG,1,Parker Washington,WR,JAX,CAR,17.0,0.26
2025_01_CAR_JAX,2025,REG,1,Tank Bigsby,RB,JAX,CAR,14.0,0.21
2025_01_CAR_JAX,2025,REG,1,LeQuint Allen,RB,JAX,CAR,9.0,0.14
2025_01_CAR_JAX,2025,REG,1,Tim Patrick,WR,JAX,CAR,7.0,0.11
2025_01_CAR_JAX,2025,REG,1,Hunter Long,TE,JAX,CAR,6.0,0.09
2025_01_CAR_JAX,2025,REG,1,Bhayshul Tuten,RB,JAX,CAR,4.0,0.06
2025_01_CAR_JAX,2025,REG,1,Bryce Young,QB,CAR,JAX,64.0,1.0
2025_01_CAR_JAX,2025,REG,1,Tetairoa McMillan,WR,CAR,JAX,53.0,0.83
2025_01_CAR_JAX,2025,REG,1,Xavier Legette,WR,CAR,JAX,50.0,0.78
2025_01_CAR_JAX,2025,REG,1,Chuba Hubbard,RB,CAR,JAX,43.0,0.67
2025_01_CAR_JAX,2025,REG,1,Hunter Renfrow,WR,CAR,JAX,42.0,0.66
2025_01_CAR_JAX,2025,REG,1,Ja'Tavion Sanders,TE,CAR,JAX,39.0,0.61
2025_01_CAR_JAX,2025,REG,1,Tommy Tremble,TE,CAR,JAX,29.0,0.45
2025_01_CAR_JAX,2025,REG,1,Rico Dowdle,RB,CAR,JAX,22.0,0.34
2025_01_CAR_JAX,2025,REG,1,Brycen Tremayne,WR,CAR,JAX,19.0,0.3
2025_01_CAR_JAX,2025,REG,1,David Moore,WR,CAR,JAX,12.0,0.19
2025_01_CAR_JAX,2025,REG,1,Mitchell Evans,TE,CAR,JAX,9.0,0.14
2025_01_CAR_JAX,2025,REG,1,Trevor Etienne,RB,CAR,JAX,2.0,0.03
2025_01_CIN_CLE,2025,REG,1,Joe Flacco,QB,CLE,CIN,76.0,1.0
2025_01_CIN_CLE,2025,REG,1,Cedric Tillman,WR,CLE,CIN,67.0,0.88
2025_01_CIN_CLE,2025,REG,1,Jerry Jeudy,WR,CLE,CIN,67.0,0.88
2025_01_CIN_CLE,2025,REG,1,David Njoku,TE,CLE,CIN,64.0,0.84
2025_01_CIN_CLE,2025,REG,1,Harold Fannin,TE,CLE,CIN,55.0,0.72
2025_01_CIN_CLE,2025,REG,1,Jerome Ford,RB,CLE,CIN,41.0,0.54
2025_01_CIN_CLE,2025,REG,1,Dylan Sampson,RB,CLE,CIN,33.0,0.43
2025_01_CIN_CLE,2025,REG,1,Isaiah Bond,WR,CLE,CIN,21.0,0.28
2025_01_CIN_CLE,2025,REG,1,Jamari Thrash,WR,CLE,CIN,21.0,0.28
2025_01_CIN_CLE,2025,REG,1,Blake Whiteheart,TE,CLE,CIN,3.0,0.04
2025_01_CIN_CLE,2025,REG,1,Raheim Sanders,RB,CLE,CIN,3.0,0.04
2025_01_CIN_CLE,2025,REG,1,DeAndre Carter,WR,CLE,CIN,0.0,0.0
2025_01_CIN_CLE,2025,REG,1,Joe Burrow,QB,CIN,CLE,52.0,1.0
2025_01_CIN_CLE,2025,REG,1,Ja'Marr Chase,WR,CIN,CLE,45.0,0.87
2025_01_CIN_CLE,2025,REG,1,Tee Higgins,WR,CIN,CLE,41.0,0.79
2025_01_CIN_CLE,2025,REG,1,Drew Sample,TE,CIN,CLE,36.0,0.69
2025_01_CIN_CLE,2025,REG,1,Andrei Iosivas,WR,CIN,CLE,34.0,0.65
2025_01_CIN_CLE,2025,REG,1,Noah Fant,TE,CIN,CLE,26.0,0.5
2025_01_CIN_CLE,2025,REG,1,Mike Gesicki,TE,CIN,CLE,16.0,0.31
2025_01_CIN_CLE,2025,REG,1,Mitchell Tinsley,WR,CIN,CLE,5.0,0.1
2025_01_CIN_CLE,2025,REG,1,Tanner Hudson,TE,CIN,CLE,0.0,0.0
2025_01_CIN_CLE,2025,REG,1,Charlie Jones,WR,CIN,CLE,0.0,0.0
2025_01_DAL_PHI,2025,REG,1,Jalen Hurts,QB,PHI,DAL,63.0,1.0
2025_01_DAL_PHI,2025,REG,1,DeVonta Smith,WR,PHI,DAL,56.0,0.89
2025_01_DAL_PHI,2025,REG,1,A.J. Brown,WR,PHI,DAL,55.0,0.87
2025_01_DAL_PHI,2025,REG,1,Dallas Goedert,TE,PHI,DAL,52.0,0.83
2025_01_DAL_PHI,2025,REG,1,Saquon Barkley,RB,PHI,DAL,50.0,0.79
2025_01_DAL_PHI,2025,REG,1,Grant Calcaterra,TE,PHI,DAL,37.0,0.59
2025_01_DAL_PHI,2025,REG,1,Jahan Dotson,WR,PHI,DAL,29.0,0.46
2025_01_DAL_PHI,2025,REG,1,Kylen Granson,TE,PHI,DAL,17.0,0.27
2025_01_DAL_PHI,2025,REG,1,AJ Dillon,RB,PHI,DAL,8.0,0.13
2025_01_DAL_PHI,2025,REG,1,Will Shipley,RB,PHI,DAL,5.0,0.08
2025_01_DAL_PHI,2025,REG,1,Darius Cooper,WR,PHI,DAL,2.0,0.03
2025_01_DAL_PHI,2025,REG,1,John Metchie,WR,PHI,DAL,1.0,0.02
2025_01_DAL_PHI,2025,REG,1,Dak Prescott,QB,DAL,PHI,61.0,1.0
2025_01_DAL_PHI,2025,REG,1,CeeDee Lamb,WR,DAL,PHI,56.0,0.92
2025_01_DAL_PHI,2025,REG,1,George Pickens,WR,DAL,PHI,56.0,0.92
2025_01_DAL_PHI,2025,REG,1,Javonte Williams,RB,DAL,PHI,47.0,0.77
2025_01_DAL_PHI,2025,REG,1,Jake Ferguson,TE,DAL,PHI,47.0,0.77
2025_01_DAL_PHI,2025,REG,1,KaVontae Turpin,WR,DAL,PHI,28.0,0.46
2025_01_DAL_PHI,2025,REG,1,Jalen Tolbert,WR,DAL,PHI,27.0,0.44
2025_01_DAL_PHI,2025,REG,1,Luke Schoonmaker,TE,DAL,PHI,15.0,0.25
2025_01_DAL_PHI,2025,REG,1,Miles Sanders,RB,DAL,PHI,11.0,0.18
2025_01_DAL_PHI,2025,REG,1,Brevyn Spann-Ford,TE,DAL,PHI,10.0,0.16
2025_01_DAL_PHI,2025,REG,1,Hunter Luepke,RB,DAL,PHI,8.0,0.13
2025_01_DAL_PHI,2025,REG,1,Ryan Flournoy,WR,DAL,PHI,0.0,0.0
2025_01_DET_GB,2025,REG,1,Jordan Love,QB,GB,DET,48.0,1.0
2025_01_DET_GB,2025,REG,1,Tucker Kraft,TE,GB,DET,44.0,0.92
2025_01_DET_GB,2025,REG,1,Josh Jacobs,RB,GB,DET,42.0,0.88
2025_01_DET_GB,2025,REG,1,Romeo Doubs,WR,GB,DET,34.0,0.71
2025_01_DET_GB,2025,REG,1,Matthew Golden,WR,GB,DET,23.0,0.48
2025_01_DET_GB,2025,REG,1,Dontayvion Wicks,WR,GB,DET,22.0,0.46
2025_01_DET_GB,2025,REG,1,Jayden Reed,WR,GB,DET,18.0,0.38
2025_01_DET_GB,2025,REG,1,Luke Musgrave,TE,GB,DET,17.0,0.35
2025_01_DET_GB,2025,REG,1,John FitzPatrick,TE,GB,DET,15.0,0.31
2025_01_DET_GB,2025,REG,1,Malik Heath,WR,GB,DET,11.0,0.23
2025_01_DET_GB,2025,REG,1,Chris Brooks,RB,GB,DET,9.0,0.19
2025_01_DET_GB,2025,REG,1,Savion Williams,WR,GB,DET,3.0,0.06
2025_01_DET_GB,2025,REG,1,Emanuel Wilson,RB,GB,DET,2.0,0.04
2025_01_DET_GB,2025,REG,1,Jared Goff,QB,DET,GB,67.0,1.0
2025_01_DET_GB,2025,REG,1,Jameson Williams,WR,DET,GB,65.0,0.97
2025_01_DET_GB,2025,REG,1,Amon-Ra St. Brown,WR,DET,GB,63.0,0.94
2025_01_DET_GB,2025,REG,1,Sam LaPorta,TE,DET,GB,61.0,0.91
2025_01_DET_GB,2025,REG,1,Kalif Raymond,WR,DET,GB,44.0,0.66
2025_01_DET_GB,2025,REG,1,Jahmyr Gibbs,RB,DET,GB,44.0,0.66
2025_01_DET_GB,2025,REG,1,David Montgomery,RB,DET,GB,25.0,0.37
2025_01_DET_GB,2025,REG,1,Brock Wright,TE,DET,GB,24.0,0.36
2025_01_DET_GB,2025,REG,1,Shane Zylstra,TE,DET,GB,6.0,0.09
2025_01_DET_GB,2025,REG,1,Isaac TeSlaa,WR,DET,GB,3.0,0.04
2025_01_DET_GB,2025,REG,1,Craig Reynolds,RB,DET,GB,0.0,0.0
2025_01_DET_GB,2025,REG,1,Jacob Saylors,RB,DET,GB,0.0,0.0
2025_01_DET_GB,2025,REG,1,Dominic Lovett,WR,DET,GB,0.0,0.0
2025_01_HOU_LA,2025,REG,1,Matthew Stafford,QB,LA,HOU,60.0,1.0
2025_01_HOU_LA,2025,REG,1,Davante Adams,WR,LA,HOU,54.0,0.9
2025_01_HOU_LA,2025,REG,1,Kyren Williams,RB,LA,HOU,49.0,0.82
2025_01_HOU_LA,2025,REG,1,Puka Nacua,WR,LA,HOU,38.0,0.63
2025_01_HOU_LA,2025,REG,1,Tyler Higbee,TE,LA,HOU,35.0,0.58
2025_01_HOU_LA,2025,REG,1,Jordan Whittington,WR,LA,HOU,30.0,0.5
2025_01_HOU_LA,2025,REG,1,Colby Parkinson,TE,LA,HOU,29.0,0.48
2025_01_HOU_LA,2025,REG,1,Tutu Atwell,WR,LA,HOU,25.0,0.42
2025_01_HOU_LA,2025,REG,1,Davis Allen,TE,LA,HOU,22.0,0.37
2025_01_HOU_LA,2025,REG,1,Blake Corum,RB,LA,HOU,10.0,0.17
2025_01_HOU_LA,2025,REG,1,Konata Mumpfield,WR,LA,HOU,6.0,0.1
2025_01_HOU_LA,2025,REG,1,Xavier Smith,WR,LA,HOU,2.0,0.03
2025_01_HOU_LA,2025,REG,1,Terrance Ferguson,TE,LA,HOU,0.0,0.0
2025_01_HOU_LA,2025,REG,1,Cody Schrader,RB,LA,HOU,0.0,0.0
2025_01_HOU_LA,2025,REG,1,C.J. Stroud,QB,HOU,LA,63.0,1.0
2025_01_HOU_LA,2025,REG,1,Nico Collins,WR,HOU,LA,53.0,0.84
2025_01_HOU_LA,2025,REG,1,Xavier Hutchinson,WR,HOU,LA,43.0,0.68
2025_01_HOU_LA,2025,REG,1,Cade Stover,TE,HOU,LA,36.0,0.57
2025_01_HOU_LA,2025,REG,1,Justin Watson,WR,HOU,LA,35.0,0.56
2025_01_HOU_LA,2025,REG,1,Dalton Schultz,TE,HOU,LA,34.0,0.54
2025_01_HOU_LA,2025,REG,1,Nick Chubb,RB,HOU,LA,32.0,0.51
2025_01_HOU_LA,2025,REG,1,Jayden Higgins,WR,HOU,LA,27.0,0.43
2025_01_HOU_LA,2025,REG,1,Dare Ogunbowale,RB,HOU,LA,17.0,0.27
2025_01_HOU_LA,2025,REG,1,Jaylin Noel,WR,HOU,LA,17.0,0.27
2025_01_HOU_LA,2025,REG,1,Dameon Pierce,RB,HOU,LA,7.0,0.11
2025_01_HOU_LA,2025,REG,1,Woody Marks,RB,HOU,LA,7.0,0.11
2025_01_KC_LAC,2025,REG,1,Justin Herbert,QB,LAC,KC,65.0,1.0
2025_01_KC_LAC,2025,REG,1,Ladd McConkey,WR,LAC,KC,55.0,0.85
2025_01_KC_LAC,2025,REG,1,Quentin Johnston,WR,LAC,KC,53.0,0.82
2025_01_KC_LAC,2025,REG,1,Omarion Hampton,RB,LAC,KC,52.0,0.8
2025_01_KC_LAC,2025,REG,1,Keenan Allen,WR,LAC,KC,40.0,0.62
2025_01_KC_LAC,2025,REG,1,Will Dissly,TE,LAC,KC,37.0,0.57
2025_01_KC_LAC,2025,REG,1,Tyler Conklin,TE,LAC,KC,28.0,0.43
2025_01_KC_LAC,2025,REG,1,KeAndre Lambert-Smith,WR,LAC,KC,14.0,0.22
2025_01_KC_LAC,2025,REG,1,Najee Harris,RB,LAC,KC,12.0,0.18
2025_01_KC_LAC,2025,REG,1,Derius Davis,WR,LAC,KC,8.0,0.12
2025_01_KC_LAC,2025,REG,1,Tre Harris,WR,LAC,KC,5.0,0.08
2025_01_KC_LAC,2025,REG,1,Hassan Haskins,RB,LAC,KC,1.0,0.02
2025_01_KC_LAC,2025,REG,1,Patrick Mahomes,QB,KC,LAC,61.0,1.0
2025_01_KC_LAC,2025,REG,1,Marquise Brown,WR,KC,LAC,57.0,0.93
2025_01_KC_LAC,2025,REG,1,Travis Kelce,TE,KC,LAC,51.0,0.84
2025_01_KC_LAC,2025,REG,1,JuJu Smith-Schuster,WR,KC,LAC,49.0,0.8
2025_01_KC_LAC,2025,REG,1,Tyquan Thornton,WR,KC,LAC,44.0,0.72
2025_01_KC_LAC,2025,REG,1,Isiah Pacheco,RB,KC,LAC,31.0,0.51
2025_01_KC_LAC,2025,REG,1,Noah Gray,TE,KC,LAC,25.0,0.41
2025_01_KC_LAC,2025,REG,1,Kareem Hunt,RB,KC,LAC,23.0,0.38
2025_01_KC_LAC,2025,REG,1,Brashard Smith,RB,KC,LAC,8.0,0.13
2025_01_KC_LAC,2025,REG,1,Jason Brownlee,WR,KC,LAC,6.0,0.1
2025_01_KC_LAC,2025,REG,1,Robert Tonyan,TE,KC,LAC,5.0,0.08
2025_01_KC_LAC,2025,REG,1,Xavier Worthy,WR,KC,LAC,3.0,0.05
2025_01_KC_LAC,2025,REG,1,Nikko Remigio,WR,KC,LAC,1.0,0.02
2025_01_LV_NE,2025,REG,1,Drake Maye,QB,NE,LV,71.0,1.0
2025_01_LV_NE,2025,REG,1,Hunter Henry,TE,NE,LV,66.0,0.93
2025_01_LV_NE,2025,REG,1,Kayshon Boutte,WR,NE,LV,58.0,0.82
2025_01_LV_NE,2025,REG,1,Rhamondre Stevenson,RB,NE,LV,46.0,0.65
2025_01_LV_NE,2025,REG,1,Demario Douglas,WR,NE,LV,45.0,0.63
2025_01_LV_NE,2025,REG,1,Mack Hollins,WR,NE,LV,40.0,0.56
2025_01_LV_NE,2025,REG,1,Stefon Diggs,WR,NE,LV,29.0,0.41
2025_01_LV_NE,2025,REG,1,TreVeyon Henderson,RB,NE,LV,25.0,0.35
2025_01_LV_NE,2025,REG,1,Austin Hooper,TE,NE,LV,23.0,0.32
2025_01_LV_NE,2025,REG,1,Kyle Williams,WR,NE,LV,7.0,0.1
2025_01_LV_NE,2025,REG,1,Antonio Gibson,RB,NE,LV,5.0,0.07
2025_01_LV_NE,2025,REG,1,Geno Smith,QB,LV,NE,63.0,1.0
2025_01_LV_NE,2025,REG,1,Jakobi Meyers,WR,LV,NE,59.0,0.94
2025_01_LV_NE,2025,REG,1,Tre Tucker,WR,LV,NE,57.0,0.9
2025_01_LV_NE,2025,REG,1,Ashton Jeanty,RB,LV,NE,54.0,0.86
2025_01_LV_NE,2025,REG,1,Michael Mayer,TE,LV,NE,40.0,0.63
2025_01_LV_NE,2025,REG,1,Dont'e Thornton,WR,LV,NE,38.0,0.6
2025_01_LV_NE,2025,REG,1,Brock Bowers,TE,LV,NE,32.0,0.51
2025_01_LV_NE,2025,REG,1,Ian Thomas,TE,LV,NE,20.0,0.32
2025_01_LV_NE,2025,REG,1,Zamir White,RB,LV,NE,9.0,0.14
2025_01_LV_NE,2025,REG,1,Jack Bech,WR,LV,NE,4.0,0.06
2025_01_LV_NE,2025,REG,1,Alex Bachman,WR,LV,NE,2.0,0.03
2025_01_LV_NE,2025,REG,1,Dylan Laube,RB,LV,NE,0.0,0.0
2025_01_LV_NE,2025,REG,1,Justin Shorter,WR,LV,NE,0.0,0.0
2025_01_MIA_IND,2025,REG,1,Daniel Jones,QB,IND,MIA,73.0,1.0
2025_01_MIA_IND,2025,REG,1,Michael Pittman Jr.,WR,IND,MIA,60.0,0.82
2025_01_MIA_IND,2025,REG,1,Alec Pierce,WR,IND,MIA,58.0,0.79
2025_01_MIA_IND,2025,REG,1,Tyler Warren,TE,IND,MIA,53.0,0.73
2025_01_MIA_IND,2025,REG,1,Jonathan Taylor,RB,IND,MIA,52.0,0.71
2025_01_MIA_IND,2025,REG,1,Josh Downs,WR,IND,MIA,36.0,0.49
2025_01_MIA_IND,2025,REG,1,Mo Alie-Cox,TE,IND,MIA,33.0,0.45
2025_01_MIA_IND,2025,REG,1,Andrew Ogletree,TE,IND,MIA,27.0,0.37
2025_01_MIA_IND,2025,REG,1,DJ Giddens,RB,IND,MIA,18.0,0.25
2025_01_MIA_IND,2025,REG,1,Adonai Mitchell,WR,IND,MIA,15.0,0.21
2025_01_MIA_IND,2025,REG,1,Ashton Dulin,WR,IND,MIA,10.0,0.14
2025_01_MIA_IND,2025,REG,1,Ulysses Bentley,RB,IND,MIA,2.0,0.03
2025_01_MIA_IND,2025,REG,1,Anthony Gould,WR,IND,MIA,0.0,0.0
2025_01_MIA_IND,2025,REG,1,Tua Tagovailoa,QB,MIA,IND,39.0,0.81
2025_01_MIA_IND,2025,REG,1,De'Von Achane,RB,MIA,IND,35.0,0.73
2025_01_MIA_IND,2025,REG,1,Jaylen Waddle,WR,MIA,IND,31.0,0.65
2025_01_MIA_IND,2025,REG,1,Tyreek Hill,WR,MIA,IND,30.0,0.62
2025_01_MIA_IND,2025,REG,1,Malik Washington,WR,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Julian Hill,TE,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Tanner Conner,TE,MIA,IND,28.0,0.58
2025_01_MIA_IND,2025,REG,1,Nick Westbrook-Ikhine,WR,MIA,IND,21.0,0.44
2025_01_MIA_IND,2025,REG,1,D'Wayne Eskridge,WR,MIA,IND,13.0,0.27
2025_01_MIA_IND,2025,REG,1,Ollie Gordon,RB,MIA,IND,12.0,0.25
2025_01_MIA_IND,2025,REG,1,Zach Wilson,QB,MIA,IND,9.0,0.19
2025_01_MIA_IND,2025,REG,1,Jeff Wilson,RB,MIA,IND,2.0,0.04
2025_01_MIN_CHI,2025,REG,1,Caleb Williams,QB,CHI,MIN,67.0,1.0
2025_01_MIN_CHI,2025,REG,1,Rome Odunze,WR,CHI,MIN,63.0,0.94
2025_01_MIN_CHI,2025,REG,1,Cole Kmet,TE,CHI,MIN,60.0,0.9
2025_01_MIN_CHI,2025,REG,1,D.J. Moore,WR,CHI,MIN,56.0,0.84
2025_01_MIN_CHI,2025,REG,1,D'Andre Swift,RB,CHI,MIN,54.0,0.81
2025_01_MIN_CHI,2025,REG,1,Colston Loveland,TE,CHI,MIN,38.0,0.57
2025_01_MIN_CHI,2025,REG,1,Olamide Zaccheaus,WR,CHI,MIN,30.0,0.45
2025_01_MIN_CHI,2025,REG,1,Luther Burden,WR,CHI,MIN,18.0,0.27
2025_01_MIN_CHI,2025,REG,1,Kyle Monangai,RB,CHI,MIN,9.0,0.13
2025_01_MIN_CHI,2025,REG,1,Durham Smythe,TE,CHI,MIN,7.0,0.1
2025_01_MIN_CHI,2025,REG,1,Devin Duvernay,WR,CHI,MIN,0.0,0.0
2025_01_MIN_CHI,2025,REG,1,Jahdae Walker,WR,CHI,MIN,0.0,0.0
2025_01_MIN_CHI,2025,REG,1,J.J. McCarthy,QB,MIN,CHI,56.0,1.0
2025_01_MIN_CHI,2025,REG,1,Justin Jefferson,WR,MIN,CHI,55.0,0.98
2025_01_MIN_CHI,2025,REG,1,Jalen Nailor,WR,MIN,CHI,49.0,0.88
2025_01_MIN_CHI,2025,REG,1,T.J. Hockenson,TE,MIN,CHI,45.0,0.8
2025_01_MIN_CHI,2025,REG,1,Adam Thielen,WR,MIN,CHI,32.0,0.57
2025_01_MIN_CHI,2025,REG,1,Jordan Mason,RB,MIN,CHI,30.0,0.54
2025_01_MIN_CHI,2025,REG,1,Aaron Jones,RB,MIN,CHI,28.0,0.5
2025_01_MIN_CHI,2025,REG,1,Josh Oliver,TE,MIN,CHI,27.0,0.48
2025_01_MIN_CHI,2025,REG,1,Ben Yurosek,TE,MIN,CHI,10.0,0.18
2025_01_MIN_CHI,2025,REG,1,Tim Jones,WR,MIN,CHI,3.0,0.05
2025_01_MIN_CHI,2025,REG,1,Tai Felton,WR,MIN,CHI,0.0,0.0
2025_01_MIN_CHI,2025,REG,1,Ty Chandler,RB,MIN,CHI,0.0,0.0
2025_01_MIN_CHI,2025,REG,1,Myles Price,WR,MIN,CHI,0.0,0.0
2025_01_NYG_WAS,2025,REG,1,Jayden Daniels,QB,WAS,NYG,70.0,1.0
2025_01_NYG_WAS,2025,REG,1,Terry McLaurin,WR,WAS,NYG,55.0,0.79
2025_01_NYG_WAS,2025,REG,1,Deebo Samuel,WR,WAS,NYG,54.0,0.77
2025_01_NYG_WAS,2025,REG,1,Zach Ertz,TE,WAS,NYG,45.0,0.64
2025_01_NYG_WAS,2025,REG,1,John Bates,TE,WAS,NYG,37.0,0.53
2025_01_NYG_WAS,2025,REG,1,Noah Brown,WR,WAS,NYG,33.0,0.47
2025_01_NYG_WAS,2025,REG,1,Austin Ekeler,RB,WAS,NYG,33.0,0.47
2025_01_NYG_WAS,2025,REG,1,Jacory Croskey-Merritt,RB,WAS,NYG,23.0,0.33
2025_01_NYG_WAS,2025,REG,1,Jaylin Lane,WR,WAS,NYG,21.0,0.3
2025_01_NYG_WAS,2025,REG,1,Chris Moore,WR,WAS,NYG,19.0,0.27
2025_01_NYG_WAS,2025,REG,1,Jeremy McNichols,RB,WAS,NYG,13.0,0.19
2025_01_NYG_WAS,2025,REG,1,Ben Sinnott,TE,WAS,NYG,8.0,0.11
2025_01_NYG_WAS,2025,REG,1,Luke McCaffrey,WR,WAS,NYG,5.0,0.07
2025_01_NYG_WAS,2025,REG,1,Colson Yankoff,TE,WAS,NYG,4.0,0.06
2025_01_NYG_WAS,2025,REG,1,Russell Wilson,QB,NYG,WAS,68.0,1.0
2025_01_NYG_WAS,2025,REG,1,Darius Slayton,WR,NYG,WAS,66.0,0.97
2025_01_NYG_WAS,2025,REG,1,Malik Nabers,WR,NYG,WAS,64.0,0.94
2025_01_NYG_WAS,2025,REG,1,Theo Johnson,TE,NYG,WAS,53.0,0.78
2025_01_NYG_WAS,2025,REG,1,Wan'Dale Robinson,WR,NYG,WAS,52.0,0.76
2025_01_NYG_WAS,2025,REG,1,Tyrone Tracy Jr.,RB,NYG,WAS,50.0,0.74
2025_01_NYG_WAS,2025,REG,1,Chris Manhertz,TE,NYG,WAS,18.0,0.26
