team,position,full_name,gsis_id,week,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,delta_targets,rush_attempts,rush_ypa,rush_share,targets_3wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,percent_share_of_intended_air_yards,avg_separation,avg_cushion,avg_yac_above_expectation,racr,team_implied_points,is_favored,abs_spread,def_wr_ftps,def_wr_targets,def_wr_yards_per_target,years_exp_filled,is_rookie,is_second_year,is_undrafted,draft_number_filled
SF,WR,Kendrick Bourne,00-0033307,6,9.0,137.0,0.8,0.23076923076923078,40.71988739191635,0.0,-2.0,0.0,0.0,0.0,8.0,1.4000000000000004,86.33333333333333,21.33333333333333,0.7600000000000001,0.062000000000000055,17.36666666666667,4.146666666666668,0.0,0.0,0.0,15.777777777777779,0.0,0.5555555555555556,2.466666666666667,40.71988739191635,2.3548551804421582,7.63125,6.526945851549078,1.0364963503649636,26.25,1,3.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,4,4.0,32.0,0.67,0.10526315789473684,,0.0,-2.0,0.0,0.0,0.0,4.333333333333333,0.0,32.666666666666664,0.0,0.6266666666666666,0.0,5.566666666666667,0.0,0.0,0.0,0.0,4.25,0.0,0.25,0.675,,,,,0.53125,21.75,0,3.5,19.54,21.00,6.739999999999999,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,3,6.0,43.0,0.72,0.14634146341463414,15.62200362228772,0.0,3.0,0.0,0.0,0.0,4.5,0.0,33.0,0.0,0.605,0.0,7.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.6666666666666666,1.3,15.62200362228772,1.9372208181529222,5.875,1.087511055593902,0.8837209302325582,14.75,0,1.5,18.15,18.69,7.852862493311932,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,10,1.0,18.0,0.68,0.02564102564102564,,0.0,-1.0,0.0,0.0,0.0,2.3333333333333335,-2.380952380952381,39.333333333333336,-16.52380952380952,0.7333333333333334,-0.018095238095238053,5.233333333333333,-4.938095238095241,0.0,0.0,0.0,19.0,0.0,1.0,2.9000000000000004,,,,,1.0555555555555556,36.75,1,5.5,18.62,20.08,7.41284860557769,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,13,1.0,20.0,0.34,0.03333333333333333,,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-1.0952380952380953,6.666666666666667,-15.047619047619047,0.22333333333333336,-0.2980952380952381,0.0,-2.7285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,14.25,0,5.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,5,11.0,90.0,0.81,0.22448979591836735,30.60611478634008,0.0,7.0,0.0,0.0,0.0,7.0,1.0,55.0,8.0,0.7333333333333334,0.060833333333333406,12.566666666666668,1.5916666666666668,0.0,0.0,0.0,12.909090909090908,0.0,0.9090909090909091,2.472727272727273,30.60611478634008,2.9378837971255054,5.949,2.9732014209458115,1.5777777777777777,28.75,1,8.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,12,0.0,0.0,0.09,0.0,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-2.238095238095238,6.0,-32.42857142857143,0.33666666666666667,-0.2504761904761904,0.9666666666666668,-4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,10.75,0,7.5,16.46,16.08,8.036691542288558,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,8,4.0,70.0,0.79,0.125,,0.0,2.0,0.0,0.0,0.0,5.0,-0.5714285714285712,73.66666666666667,15.23809523809524,0.79,0.06714285714285706,11.0,0.014285714285714235,0.0,0.0,0.0,11.0,0.0,0.75,1.85,,,,,0.6285714285714286,21.75,1,2.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,9,2.0,30.0,0.73,0.08333333333333333,,0.0,-2.0,0.0,0.0,0.0,2.6666666666666665,-2.7619047619047623,38.0,-21.42857142857143,0.7666666666666666,0.00952380952380949,5.400000000000001,-5.471428571428571,0.0,0.0,0.0,17.0,0.0,1.0,2.7,,,,,1.1333333333333333,27.75,0,2.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,2,3.0,23.0,0.49,0.07692307692307693,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.49,0.0,6.2,0.0,0.0,0.0,0.0,10.666666666666666,0.0,1.0,2.066666666666667,,,,,1.391304347826087,22.0,0,3.0,20.23,18.62,8.196562835660579,8,0,0,1,275.0
SF,WR,Kendrick Bourne,00-0033307,11,0.0,0.0,0.24,0.0,,0.0,-1.0,0.0,0.0,0.0,1.0,-3.1428571428571432,16.0,-35.285714285714285,0.55,-0.14,2.766666666666667,-7.019047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,29.75,0,3.5,20.23,18.62,8.196562835660579,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,1,0.0,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,15.75,0,4.5,16.46,16.08,8.036691542288558,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,10,0.0,0.0,0.71,0.0,,0.0,-1.0,0.0,0.0,0.0,0.6666666666666666,-0.19047619047619047,11.333333333333334,2.4761904761904763,0.36000000000000004,0.08285714285714291,4.266666666666667,1.9380952380952379,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,,,,,0.0,31.75,0,1.5,19.54,21.00,6.739999999999999,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,4,1.0,-4.0,0.29,0.03225806451612903,,0.0,0.0,0.0,0.0,0.0,1.0,0.25,3.0,0.75,0.25666666666666665,0.03666666666666668,1.1666666666666667,0.29166666666666674,0.0,0.0,0.0,-1.0,0.0,1.0,0.9,,,,,0.25,25.25,1,3.5,19.54,21.00,6.739999999999999,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,7,1.0,18.0,0.19,0.020833333333333332,,0.0,0.0,0.0,0.0,0.0,1.0,0.1428571428571429,17.666666666666668,8.80952380952381,0.15333333333333332,-0.0380952380952381,4.266666666666667,1.9380952380952379,0.3333333333333333,0.19047619047619047,0.0,22.0,0.0,1.0,3.2,,,,,1.2222222222222223,22.5,1,3.0,18.62,20.08,7.41284860557769,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,2,1.0,10.0,0.17,0.023809523809523808,,0.0,1.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,30.75,1,3.5,19.54,21.00,6.739999999999999,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,6,1.0,16.0,0.18,0.023809523809523808,,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666663,10.333333333333334,3.000000000000001,0.18666666666666665,-0.0050000000000000044,3.5,1.3166666666666669,0.3333333333333333,0.16666666666666666,0.0,26.0,1.0,1.0,9.6,,,,,1.625,16.75,1,1.5,14.62,18.85,5.758090185676393,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,14,0.0,0.0,0.66,0.0,23.234651420361004,0.0,-1.0,0.0,0.0,0.0,1.6666666666666667,0.09523809523809534,26.0,6.428571428571427,0.41333333333333333,-0.0009523809523809268,0.7000000000000001,-3.0,0.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,23.234651420361004,3.2991130245803415,8.165,0.060084024805536984,0.0,28.75,1,2.5,22.15,21.46,7.792637465051257,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,13,1.0,11.0,0.11,0.037037037037037035,,0.0,-3.0,0.0,0.0,0.0,3.0,1.2857142857142858,34.333333333333336,12.047619047619051,0.38666666666666666,0.05380952380952386,4.366666666666666,0.6666666666666661,0.3333333333333333,0.047619047619047616,0.0,11.0,0.0,1.0,2.1,,,,,1.0,11.0,0,6.0,19.54,21.00,6.739999999999999,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,3,1.0,3.0,0.31,0.025,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,4.333333333333333,0.0,0.19666666666666666,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,16.0,0.0,1.0,2.6,,,,,5.333333333333333,12.75,0,1.5,15.08,18.08,7.049778761061948,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,5,1.0,19.0,0.09,0.04,,0.0,0.0,0.0,0.0,0.0,1.0,0.19999999999999996,6.0,0.40000000000000036,0.22999999999999998,0.035999999999999976,1.1666666666666667,0.4666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,31.25,1,3.5,16.85,17.77,7.748452447945977,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,11,4.0,25.0,0.58,0.18181818181818182,,1.0,4.0,0.0,0.0,0.0,1.6666666666666667,0.38095238095238093,14.333333333333334,3.333333333333334,0.49333333333333335,0.15761904761904766,4.733333333333333,0.8333333333333335,0.3333333333333333,0.047619047619047616,0.0,5.0,0.3333333333333333,0.75,2.75,,,,,0.8,22.0,1,3.0,13.77,17.54,6.815279361459522,8,0,0,1,275.0
JAX,WR,Tim Patrick,00-0033375,12,4.0,67.0,0.47,0.13333333333333333,,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.9523809523809523,30.666666666666668,10.523809523809526,0.5866666666666666,0.22809523809523802,3.6666666666666665,0.13809523809523805,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,,,,,0.0,24.25,0,2.5,19.54,21.00,6.739999999999999,8,0,0,1,275.0
NE,WR,Mack Hollins,00-0033555,5,0.0,0.0,0.58,0.0,,0.0,-1.0,0.0,0.0,0.0,1.6666666666666667,-0.1333333333333333,8.333333333333334,-2.466666666666667,0.5633333333333334,-0.016666666666666607,4.7,0.0600000000000005,0.3333333333333333,-0.06666666666666671,0.0,0.0,0.0,0.0,0.0,,,,,0.0,25.25,1,7.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,13,4.0,59.0,0.75,0.12903225806451613,,0.0,-2.0,0.0,0.0,0.0,5.0,-0.14285714285714324,77.0,8.714285714285708,0.82,0.0685714285714285,6.900000000000001,-2.5857142857142845,0.0,0.0,0.0,5.75,0.0,0.75,1.3250000000000002,,,,,0.3898305084745763,20.5,0,7.0,23.23,19.85,8.33954659949622,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,3,4.0,21.0,0.62,0.10810810810810811,,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,0.0,16.666666666666668,0.0,0.61,0.0,5.266666666666667,0.0,0.3333333333333333,0.0,0.0,6.75,0.0,1.0,1.675,,,,,1.2857142857142858,18.25,1,1.5,21.54,21.92,7.748631386861313,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,9,2.0,8.0,0.63,0.06896551724137931,,0.0,-5.0,0.0,0.0,0.0,3.6666666666666665,0.9523809523809521,32.666666666666664,4.666666666666664,0.6699999999999999,0.06285714285714283,8.700000000000001,2.2714285714285722,0.0,-0.14285714285714285,0.3333333333333333,4.5,0.0,1.0,1.45,,,,,1.125,20.75,0,5.5,21.38,17.69,8.053137365743357,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,2,2.0,16.0,0.65,0.08695652173913043,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.5,0.0,0.605,0.0,4.55,0.0,0.5,0.0,0.0,4.0,1.0,0.5,3.9,,,,,0.5,30.75,1,1.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,11,5.0,98.0,0.85,0.14705882352941177,26.313010615239257,0.0,-5.0,0.0,0.0,0.0,5.666666666666667,1.5238095238095237,85.0,25.285714285714285,0.7566666666666667,0.07380952380952399,10.966666666666669,2.2666666666666693,0.0,0.0,0.0,12.8,0.0,0.8,2.08,26.313010615239257,5.583343450323427,5.998,-0.4583289405543933,0.6530612244897959,14.25,0,12.5,16.31,16.23,7.895871842267407,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,8,7.0,58.0,0.72,0.2916666666666667,22.25350053010639,0.0,5.0,0.0,0.0,0.0,4.0,1.2857142857142856,54.333333333333336,25.190476190476193,0.6433333333333333,0.033333333333333326,9.333333333333334,2.204761904761905,0.0,-0.2857142857142857,0.3333333333333333,12.714285714285714,0.0,1.0,2.2714285714285714,22.25350053010639,3.8288262061980114,5.398571428571429,0.5744945024916688,1.5344827586206897,19.0,0,7.0,15.69,14.23,7.670414617006325,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,6,3.0,73.0,0.55,0.11538461538461539,,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,-0.6666666666666667,25.666666666666668,4.5,0.54,-0.03500000000000003,4.066666666666667,-0.5999999999999996,0.3333333333333333,0.0,0.0,9.333333333333334,0.0,0.6666666666666666,1.6000000000000003,,,,,0.3835616438356164,20.25,0,3.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,12,6.0,74.0,0.86,0.17142857142857143,25.39380673867021,0.0,1.0,0.0,0.0,0.0,7.0,2.0,107.0,36.71428571428571,0.8333333333333334,0.11047619047619062,11.666666666666666,2.2523809523809515,0.0,0.0,0.0,5.0,0.0,0.3333333333333333,0.8333333333333334,25.39380673867021,1.4502202816567653,4.198333333333333,0.7615561242947066,0.40540540540540543,19.25,0,7.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,10,10.0,149.0,0.79,0.3225806451612903,44.11254911023803,0.0,8.0,0.0,0.0,0.0,6.333333333333333,2.7619047619047614,71.66666666666667,25.380952380952387,0.7133333333333334,0.08190476190476192,12.800000000000002,4.52857142857143,0.0,-0.14285714285714285,0.0,10.6,0.0,0.6,1.9600000000000002,44.11254911023803,1.8810359464572908,7.597999999999999,-0.07280764614836466,0.7114093959731543,26.75,1,2.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,7,2.0,32.0,0.66,0.08333333333333333,,0.0,-1.0,1.0,4.0,0.027777777777777776,1.6666666666666667,-0.33333333333333326,35.0,12.285714285714285,0.5966666666666667,0.00952380952380949,4.033333333333334,-1.0095238095238095,0.0,-0.2857142857142857,0.3333333333333333,24.5,0.0,1.0,3.6500000000000004,,,,,1.53125,18.75,0,6.5,19.23,16.00,7.84125,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,1,2.0,13.0,0.56,0.043478260869565216,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.56,0.0,1.3,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.65,,,,,0.23076923076923078,15.25,0,2.5,21.77,19.38,7.974200206398349,8,0,0,0,118.0
NE,WR,Mack Hollins,00-0033555,4,1.0,4.0,0.49,0.05555555555555555,,1.0,-3.0,0.0,0.0,0.0,2.3333333333333335,0.08333333333333348,13.666666666666666,0.16666666666666607,0.5866666666666667,0.006666666666666599,7.3,1.5,0.6666666666666666,0.16666666666666663,0.0,4.0,1.0,1.0,7.4,,,,,1.0,24.75,0,5.5,16.46,16.08,8.036691542288558,8,0,0,0,118.0
ATL,WR,Jamal Agnew,00-0033572,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,15.75,1,1.5,21.38,17.69,8.053137365743357,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,26.5,1,7.0,14.62,18.85,5.758090185676393,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,26.25,1,5.5,21.38,17.69,8.053137365743357,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,29.25,0,2.5,22.31,17.23,9.460243760882182,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,8,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.002666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,18.5,0,7.0,16.38,15.38,7.3920676202860855,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.00380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,31.25,1,6.5,21.38,17.69,8.053137365743357,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,24.0,0,3.0,21.38,17.69,8.053137365743357,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,17.75,1,1.5,21.38,17.69,8.053137365743357,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,26.25,0,4.5,16.46,16.08,8.036691542288558,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,22.25,1,1.5,19.77,20.08,7.63496015936255,8,0,0,0,165.0
ATL,WR,Jamal Agnew,00-0033572,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,20.75,1,3.5,17.85,16.54,7.743651753325273,8,0,0,0,165.0
CAR,WR,David Moore,00-0033589,3,1.0,5.0,0.97,0.041666666666666664,,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.43333333333333335,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.5,,,,,1.0,17.75,1,5.5,21.38,17.69,8.053137365743357,8,0,0,0,226.0
CAR,WR,David Moore,00-0033589,4,0.0,0.0,0.01,0.0,,0.0,-1.0,1.0,12.0,0.03571428571428571,0.3333333333333333,0.08333333333333331,1.6666666666666667,0.41666666666666674,0.37333333333333335,0.04583333333333334,0.9,0.22499999999999998,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,inf,,,,,0.0,30.25,1,5.5,16.46,16.08,8.036691542288558,8,0,0,0,226.0
CAR,WR,David Moore,00-0033589,2,0.0,0.0,0.14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,28.0,1,7.0,16.46,16.08,8.036691542288558,8,0,0,0,226.0
CAR,WR,David Moore,00-0033589,1,0.0,0.0,0.19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,20.25,1,4.5,16.46,16.08,8.036691542288558,8,0,0,0,226.0
WAS,WR,Noah Brown,00-0033591,2,4.0,62.0,0.39,0.09523809523809523,,0.0,1.0,0.0,0.0,0.0,3.5,0.0,48.0,0.0,0.43,0.0,3.3,0.0,0.0,0.0,0.0,2.25,0.0,0.25,0.475,,,,,0.14516129032258066,24.25,1,3.5,22.31,17.23,9.460243760882182,8,0,0,0,239.0
WAS,WR,Noah Brown,00-0033591,14,0.0,0.0,0.62,0.0,,0.0,-4.0,0.0,0.0,0.0,2.3333333333333335,0.0,32.0,0.0,0.49333333333333335,0.0,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,14.75,0,1.5,22.31,17.23,9.460243760882182,8,0,0,0,239.0
WAS,WR,Noah Brown,00-0033591,1,3.0,34.0,0.47,0.1,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,0.47,0.0,4.7,0.0,0.0,0.0,0.0,9.0,0.0,0.6666666666666666,1.5666666666666667,,,,,0.7941176470588235,10.5,0,6.0,23.23,19.85,8.33954659949622,8,0,0,0,239.0
KC,WR,JuJu Smith-Schuster,00-0033857,8,2.0,16.0,0.3,0.058823529411764705,,0.0,-1.0,0.0,0.0,0.0,2.6666666666666665,-0.7619047619047619,16.333333333333332,-3.5238095238095255,0.4266666666666667,-0.1604761904761905,6.7,-0.21428571428571352,0.0,-0.14285714285714285,0.0,14.5,0.0,1.0,2.45,,,,,1.8125,12.25,0,10.5,22.31,17.23,9.460243760882182,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,4,6.0,44.0,0.78,0.16216216216216217,16.970670952189632,1.0,2.0,0.0,0.0,0.0,4.333333333333333,-0.16666666666666696,27.0,-0.5,0.7233333333333333,-0.019166666666666665,8.200000000000001,-0.5749999999999993,0.3333333333333333,0.08333333333333331,0.0,6.0,0.25,0.6666666666666666,2.2666666666666666,16.970670952189632,2.45427335381064,6.5183333333333335,0.8302758434825499,0.8181818181818182,29.75,1,2.5,20.54,21.23,7.42769665567593,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,3,4.0,18.0,0.69,0.10810810810810811,,0.0,1.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.73,0.0,7.166666666666667,0.0,0.0,0.0,0.0,13.75,0.0,1.0,2.375,,,,,3.0555555555555554,12.5,0,6.0,16.85,17.77,7.748452447945977,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,6,3.0,8.0,0.62,0.1,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.333333333333332,-0.8333333333333357,0.6866666666666666,-0.021666666666666723,8.666666666666666,0.7499999999999991,0.3333333333333333,0.16666666666666666,0.0,19.0,0.0,1.0,2.9,,,,,7.125,22.25,0,2.5,25.54,20.31,8.131462333825702,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,5,3.0,9.0,0.66,0.07317073170731707,,0.0,-3.0,0.0,0.0,0.0,4.333333333333333,0.13333333333333286,23.666666666666668,-0.13333333333333286,0.71,-0.016000000000000014,8.933333333333334,1.1733333333333338,0.3333333333333333,0.1333333333333333,0.0,5.666666666666667,0.0,0.6666666666666666,1.2333333333333334,,,,,1.8888888888888888,27.75,0,3.5,16.85,17.77,7.748452447945977,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,12,2.0,21.0,0.47,0.043478260869565216,,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,6.666666666666667,-4.476190476190475,0.36333333333333334,-0.06952380952380949,1.0000000000000007,-2.8285714285714274,0.0,0.0,0.0,4.0,0.0,0.5,0.9,,,,,0.38095238095238093,19.75,0,3.5,22.15,21.46,7.792637465051257,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,7,3.0,25.0,0.36,0.08571428571428572,,0.0,0.0,0.0,0.0,0.0,3.0,-0.8571428571428572,14.0,-7.714285714285715,0.5466666666666667,-0.11190476190476184,6.3,-1.4142857142857146,0.0,-0.14285714285714285,0.0,11.666666666666666,0.0,1.0,2.1666666666666665,,,,,1.4,8.75,0,13.5,21.77,19.38,7.974200206398349,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,14,0.0,0.0,0.38,0.0,,0.0,-1.0,0.0,0.0,0.0,1.0,-0.2857142857142858,8.333333333333334,-0.9523809523809526,0.3933333333333333,0.04190476190476189,0.6000000000000006,-1.4571428571428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,12.75,0,4.5,15.08,18.08,7.049778761061948,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,13,1.0,4.0,0.33,0.029411764705882353,,0.0,-1.0,0.0,0.0,0.0,1.0,-0.7142857142857142,8.333333333333334,-2.095238095238095,0.38000000000000006,-0.005714285714285672,0.6000000000000006,-2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,27.75,0,3.5,16.85,17.77,7.748452447945977,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,1,5.0,29.0,0.8,0.1282051282051282,10.777899633173242,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.8,0.0,10.5,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.1,10.777899633173242,3.3112158482384983,6.4159999999999995,2.281769456739221,1.896551724137931,22.5,0,3.0,16.85,17.77,7.748452447945977,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,2,3.0,19.0,0.7,0.10344827586206896,,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.75,0.0,6.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.5,,,,,0.2631578947368421,19.25,1,1.5,16.77,20.54,7.16066212268744,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,11,0.0,0.0,0.34,0.0,,0.0,-1.0,0.0,0.0,0.0,1.0,-1.5714285714285716,5.0,-9.428571428571429,0.3066666666666667,-0.17047619047619045,2.033333333333334,-3.48095238095238,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,,,0.0,18.75,0,3.5,16.85,17.77,7.748452447945977,8,0,0,0,62.0
KC,WR,JuJu Smith-Schuster,00-0033857,9,1.0,-1.0,0.28,0.029411764705882353,,0.0,-1.0,0.0,0.0,0.0,2.0,-1.1428571428571428,13.333333333333334,-3.666666666666666,0.3133333333333333,-0.21380952380952384,4.2,-2.6714285714285717,0.0,-0.14285714285714285,0.0,2.0,0.0,1.0,1.2,,,,,-2.0,23.25,0,2.5,16.85,17.77,7.748452447945977,8,0,0,0,62.0
