team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,fantasy_points,rush_attempts,rush_ypa,rush_share,delta_targets,targets_3wk_avg,targets_7wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,racr,team_implied_points,is_favored,abs_spread,def_wr_ftps,def_wr_targets,def_wr_yards_per_target,years_exp_filled,is_rookie,is_second_year,draft_number_filled,is_undrafted
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,3,40.0,,17.8275,,,,,,,,,7.02375,3.4020748614968768,60.85509472606249,75.0,1.21642335243817,0.0,8.0,0.0,0.0,146.0,0.0,6.0,0.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,0.0,0.8200000000000001,0.0,25.0,25.0,21.0,LAC,42.0,0.81,LAC,DEN,43.0,2.5,dome,matrixturf,,,8.0,146.0,0.81,0.32,60.85509472606249,1.0,26.8,0.0,0.0,0.0,4.0,7.0,7.0,0.0,100.0,100.0,0.0,0.8466666666666667,0.8466666666666667,0.0,15.5,15.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,14.75,0.16666666666666666,0.75,3.35,0.8082191780821918,22.75,1,2.5,15.15,20.15,6.5126550868486355,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,11,40.0,,9.756250000000001,,,,,,,,,3.97375,2.5080513160898135,24.59429651804003,50.0,-1.1238701326863687,0.0,8.0,0.0,0.0,65.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4299999999999997,0.0,0.0,-0.31,0.0,38.0,38.0,21.0,KC,57.0,0.92,DEN,KC,41.0,-3.5,outdoors,grass,70.0,6.0,8.0,65.0,0.92,0.21052631578947367,24.59429651804003,0.0,9.9,0.0,0.0,0.0,4.0,6.0,6.714285714285714,-0.7142857142857144,75.0,80.57142857142857,-5.571428571428569,0.9033333333333333,0.8914285714285715,0.011904761904761862,8.433333333333334,10.185714285714285,-1.7523809523809515,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.0,7.375,0.0,0.5,1.2375,0.9076923076923077,22.25,1,3.5,16.85,17.77,7.748452447945977,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,6,40.0,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,30.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.859999999999999,0.0,0.0,-0.34,0.0,30.0,30.0,26.0,NYJ,48.0,0.8,NYJ,DEN,24.0,-7.5,outdoors,grass,59.0,6.0,3.0,30.0,0.8,0.1,,0.0,2.7,0.0,0.0,0.0,-7.0,6.333333333333333,6.666666666666667,-0.3333333333333339,62.0,81.0,-19.0,0.8666666666666667,0.8566666666666666,0.01000000000000012,13.233333333333334,14.366666666666667,-1.1333333333333329,0.3333333333333333,0.5,-0.16666666666666669,0.0,5.666666666666667,0.0,0.3333333333333333,0.9,0.5666666666666667,8.25,0,7.5,15.15,20.15,6.5126550868486355,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,15,40.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,DEN,GB,,-2.5,outdoors,grass,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.285714285714286,-2.2857142857142856,21.0,54.714285714285715,-33.714285714285715,0.48666666666666675,0.7157142857142856,-0.2290476190476189,5.733333333333333,7.6000000000000005,-1.8666666666666671,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,,1,2.5,17.08,16.77,7.618962432915922,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,8,40.0,,15.016666666666666,,,,,,,,,6.346666666666668,2.1137443786315653,28.619528619528623,66.66666666666666,-2.0983081697531905,0.0,6.0,0.0,0.0,95.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,-0.4,0.0,29.0,29.0,28.0,DAL,53.0,0.84,DEN,DAL,68.0,3.5,outdoors,grass,67.0,4.0,6.0,95.0,0.84,0.20689655172413793,28.619528619528623,0.0,10.7,0.0,0.0,0.0,-4.0,6.333333333333333,6.714285714285714,-0.3809523809523814,77.33333333333333,83.0,-5.666666666666671,0.86,0.8528571428571429,0.0071428571428571175,9.366666666666667,13.35714285714286,-3.9904761904761923,0.0,0.2857142857142857,-0.2857142857142857,0.0,11.166666666666666,0.0,0.6666666666666666,1.7833333333333332,0.7052631578947368,32.25,0,3.5,27.15,17.77,9.627462014631401,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,14,40.0,,10.938999999999998,,,,,,,,,4.766,2.152876281011335,65.05887950517426,60.0,-0.39604962123664333,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,LV,48.0,0.65,LV,DEN,41.0,-8.5,dome,grass,,,0.0,0.0,0.65,0.0,65.05887950517426,0.0,0.0,0.0,0.0,0.0,-6.0,4.666666666666667,5.714285714285714,-1.0476190476190474,42.666666666666664,70.0,-27.333333333333336,0.7933333333333333,0.85,-0.05666666666666664,9.033333333333333,9.700000000000001,-0.6666666666666679,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0,8.5,15.15,20.15,6.5126550868486355,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,1,40.0,,11.454444444444444,,,,,,,,,6.824444444444444,1.973921545734915,46.35550159629479,66.66666666666666,0.13541793810867242,0.0,9.0,0.0,0.0,107.0,0.0,6.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.900000000000006,0.0,0.0,0.6,0.0,40.0,40.0,30.0,TEN,72.0,0.95,DEN,TEN,32.0,8.5,outdoors,grass,84.0,6.0,9.0,107.0,0.95,0.225,46.35550159629479,1.0,18.1,0.0,0.0,0.0,0.0,9.0,9.0,0.0,107.0,107.0,0.0,0.95,0.95,0.0,18.1,18.1,0.0,1.0,1.0,0.0,0.0,6.777777777777778,0.16666666666666666,0.6666666666666666,2.011111111111111,0.5700934579439252,11.75,0,8.5,22.31,17.46,9.414662084765176,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,7,40.0,,11.61,,,,,,,,,6.337,1.8131961442190139,28.128407026044822,60.0,0.42505879787170997,0.0,10.0,0.0,0.0,107.0,0.0,6.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.489999999999995,0.0,0.0,-0.79,0.0,50.0,50.0,24.0,NYG,76.0,0.94,DEN,NYG,65.0,7.5,outdoors,grass,72.0,3.0,10.0,107.0,0.94,0.2,28.128407026044822,0.0,14.700000000000001,0.0,0.0,0.0,7.0,7.666666666666667,7.142857142857143,0.5238095238095237,81.33333333333333,84.71428571428571,-3.3809523809523796,0.8966666666666666,0.8685714285714285,0.028095238095238062,11.766666666666666,14.414285714285715,-2.647619047619049,0.0,0.42857142857142855,-0.42857142857142855,0.0,8.7,0.0,0.6,1.4700000000000002,0.8130841121495327,28.75,0,7.5,23.23,19.85,8.33954659949622,7,0,0,40.0,0
DEN,WR,Courtland Sutton,76.0,216.0,00-0034348,7,5,40.0,,10.075999999999999,,,,,,,,,5.0566666666666675,2.3318781610872064,31.293869184421386,80.0,1.4896888447471595,0.0,10.0,0.0,0.0,107.0,0.0,8.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.230000000000004,0.0,0.0,-0.1,0.0,39.0,39.0,29.0,PHI,70.0,0.95,PHI,DEN,38.0,3.5,outdoors,grass,80.0,6.0,10.0,107.0,0.95,0.2564102564102564,31.293869184421386,0.0,17.9,0.0,0.0,0.0,4.0,8.0,7.4,0.5999999999999996,100.66666666666667,91.2,9.466666666666669,0.87,0.868,0.0020000000000000018,21.266666666666666,16.7,4.566666666666666,0.6666666666666666,0.6,0.06666666666666665,0.0,9.9,0.0,0.8,1.7899999999999998,0.9252336448598131,20.75,1,3.5,15.15,20.15,6.5126550868486355,7,0,0,40.0,0
HOU,WR,Justin Watson,74.0,215.0,00-0034386,7,2,144.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.789999999999999,0.0,0.0,-0.33,0.0,24.0,24.0,19.0,TB,20.0,0.41,HOU,TB,39.0,2.5,closed,astroturf,,,2.0,19.0,0.41,0.08333333333333333,,0.0,1.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.5,16.5,0.0,0.485,0.485,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.65,0.15789473684210525,18.25,0,2.5,19.77,20.08,7.63496015936255,7,0,0,144.0,0
HOU,WR,Justin Watson,74.0,215.0,00-0034386,7,1,144.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,0.0,0.0,0.0,0.0,27.0,27.0,27.0,LA,35.0,0.56,LA,HOU,23.0,3.5,dome,matrixturf,,,2.0,14.0,0.56,0.07407407407407407,,0.0,4.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,14.0,0.0,0.56,0.56,0.0,4.7,4.7,0.0,0.0,0.0,0.0,0.0,13.5,0.0,1.0,2.35,1.9285714285714286,13.25,1,3.5,15.08,18.08,7.049778761061948,7,0,0,144.0,0
NYG,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,10,187.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CHI,20.0,0.27,CHI,NYG,44.0,4.5,outdoors,grass,33.0,10.0,0.0,0.0,0.27,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.5,-1.5,-1.6666666666666667,14.0,-15.666666666666666,0.51,0.5299999999999999,-0.019999999999999907,0.6,2.316666666666667,-1.7166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,1,4.5,23.23,19.85,8.33954659949622,7,0,0,187.0,0
ATL,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,1,187.0,,13.548000000000002,,,,,,,,,4.136666666666667,1.8475832326663408,22.009227370199493,60.0,5.316386404262774,0.0,5.0,0.0,0.0,36.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.509999999999998,0.0,0.0,-0.02,0.0,42.0,42.0,28.0,TB,55.0,0.72,ATL,TB,43.0,-1.5,closed,fieldturf,,,5.0,36.0,0.72,0.11904761904761904,22.009227370199493,0.0,8.100000000000001,0.0,0.0,0.0,0.0,5.0,5.0,0.0,36.0,36.0,0.0,0.72,0.72,0.0,8.100000000000001,8.100000000000001,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.6,1.6200000000000003,1.4166666666666667,22.25,1,1.5,19.77,20.08,7.63496015936255,7,0,0,187.0,0
ATL,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,4,187.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,-10.0,0.0,1.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.15,0.0,0.0,-0.04,0.0,26.0,26.0,37.0,WAS,23.0,0.35,ATL,WAS,61.0,2.5,closed,fieldturf,,,2.0,-10.0,0.35,0.07692307692307693,,0.0,0.29999999999999993,0.0,0.0,0.0,-3.0,3.0,3.5,-0.5,14.333333333333334,19.75,-5.416666666666666,0.4266666666666666,0.5,-0.07333333333333342,1.4333333333333333,3.1000000000000005,-1.6666666666666672,0.0,0.0,0.0,0.0,-3.5,0.0,0.5,0.14999999999999997,0.7,29.25,0,2.5,22.31,17.23,9.460243760882182,7,0,0,187.0,0
ATL,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,3,187.0,,7.316,,,,,,,,,9.358,5.929504582363207,12.49530315969257,40.0,2.8856774699648753,0.0,5.0,0.0,0.0,33.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.22,0.0,0.0,-0.06,0.0,43.0,43.0,23.0,CAR,46.0,0.7,CAR,ATL,30.0,-5.5,outdoors,grass,83.0,5.0,5.0,33.0,0.7,0.11627906976744186,12.49530315969257,0.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,29.666666666666668,29.666666666666668,0.0,0.5499999999999999,0.5499999999999999,0.0,4.033333333333334,4.033333333333334,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.8,0.6060606060606061,12.25,0,5.5,21.38,17.69,8.053137365743357,7,0,0,187.0,0
ATL,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,2,187.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.66,0.0,0.0,-0.23,0.0,21.0,21.0,39.0,MIN,15.0,0.23,MIN,ATL,28.0,3.5,dome,sportturf,,,2.0,20.0,0.23,0.09523809523809523,,0.0,0.0,0.0,0.0,0.0,-3.0,3.5,3.5,0.0,28.0,28.0,0.0,0.475,0.475,0.0,4.050000000000001,4.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,1,3.5,21.38,17.69,8.053137365743357,7,0,0,187.0,0
NYG,WR,Ray-Ray McCloud,69.0,190.0,00-0034407,7,9,187.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9400000000000004,0.0,0.0,0.0,0.0,33.0,33.0,21.0,SF,52.0,0.91,NYG,SF,58.0,-2.5,outdoors,fieldturf,56.0,5.0,1.0,5.0,0.91,0.030303030303030304,,0.0,1.5,0.0,0.0,0.0,-1.0,2.6666666666666665,3.0,-0.3333333333333335,9.333333333333334,16.8,-7.466666666666667,0.6533333333333333,0.5820000000000001,0.07133333333333325,1.9333333333333333,2.7800000000000002,-0.8466666666666669,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.5,1.0,30.25,1,2.5,20.23,18.62,8.196562835660579,7,0,0,187.0,0
SF,WR,Russell Gage,72.0,184.0,00-0034411,7,1,194.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,SEA,28.0,0.37,SEA,SF,30.0,-2.5,outdoors,fieldturf,67.0,6.0,0.0,0.0,0.37,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0,2.5,20.23,18.62,8.196562835660579,7,0,0,194.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,8,208.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4800000000000004,0.0,0.0,-0.03,0.0,27.0,27.0,37.0,ATL,22.0,0.32,ATL,MIA,44.0,7.0,closed,fieldturf,,,1.0,-1.0,0.32,0.037037037037037035,,0.0,1.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.32,0.32,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,-2.0,25.5,1,7.0,16.38,15.38,7.3920676202860855,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,10,208.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,BUF,15.0,0.28,MIA,BUF,43.0,-8.5,outdoors,grass,84.0,6.0,0.0,0.0,0.28,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.2733333333333334,0.2733333333333334,0.0,0.9666666666666668,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1,8.5,17.85,16.54,7.743651753325273,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,11,208.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,WAS,17.0,0.3,MIA,WAS,29.0,2.5,outdoors,grass,,,0.0,0.0,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,-0.16666666666666669,1.3333333333333333,0.75,0.5833333333333333,0.26666666666666666,0.28,-0.013333333333333364,0.5666666666666668,0.7250000000000001,-0.15833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0,2.5,22.31,17.23,9.460243760882182,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,9,208.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2199999999999998,0.0,0.0,-0.01,0.0,40.0,40.0,20.0,BAL,14.0,0.22,MIA,BAL,34.0,-7.5,outdoors,grass,73.0,5.0,1.0,4.0,0.22,0.025,,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,0.27,0.27,0.0,1.4500000000000002,1.4500000000000002,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.7000000000000002,1.75,20.75,1,7.5,20.54,21.23,7.42769665567593,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,13,208.0,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,36.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.870000000000001,0.0,0.0,-0.01,0.0,23.0,23.0,32.0,NO,10.0,0.17,MIA,NO,38.0,5.5,outdoors,grass,76.0,10.0,2.0,36.0,0.17,0.08695652173913043,,0.0,2.6,0.0,0.0,0.0,2.0,0.6666666666666666,0.8,-0.13333333333333341,12.0,7.8,4.2,0.25,0.258,-0.008000000000000007,0.8666666666666667,1.1,-0.2333333333333334,0.0,0.0,0.0,0.0,8.0,0.0,0.5,1.3,0.4444444444444444,16.25,0,5.5,17.85,15.46,7.8117723156532985,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,15,208.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,PIT,MIA,,3.0,outdoors,grass,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.09523809523809523,12.0,5.571428571428571,6.428571428571429,0.12333333333333334,0.21285714285714286,-0.08952380952380952,0.8666666666666667,0.7857142857142857,0.080952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,3.0,16.38,15.38,7.3920676202860855,7,0,0,208.0,0
MIA,WR,Cedrick Wilson Jr.,74.0,188.0,00-0034418,7,14,208.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NYJ,13.0,0.2,NYJ,MIA,44.0,-2.5,outdoors,fieldturf,41.0,6.0,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,-2.0,0.6666666666666666,0.6666666666666666,0.0,12.0,6.5,5.5,0.22333333333333336,0.24833333333333332,-0.024999999999999967,0.8666666666666667,0.9166666666666666,-0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0,2.5,16.38,15.38,7.3920676202860855,7,0,0,208.0,0
HOU,WR,Braxton Berrios,69.0,190.0,00-0034419,7,7,210.0,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.53,0.0,0.0,-0.02,0.0,49.0,49.0,17.0,SEA,36.0,0.47,SEA,HOU,46.0,3.0,outdoors,fieldturf,56.0,5.0,3.0,-2.0,0.47,0.061224489795918366,,0.0,0.9,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-2.0,-2.0,0.0,0.47,0.47,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.3,0.5,24.5,1,3.0,15.08,18.08,7.049778761061948,7,0,0,210.0,0
HOU,WR,Braxton Berrios,69.0,190.0,00-0034419,7,15,210.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,HOU,ARI,,9.5,closed,astroturf,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,-1.6,0.0,4.8,-4.8,0.0033333333333333335,0.15399999999999997,-0.15066666666666664,0.0,1.9400000000000002,-1.9400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,9.5,18.15,18.69,7.852862493311932,7,0,0,210.0,0
HOU,WR,Braxton Berrios,69.0,190.0,00-0034419,7,8,210.0,,5.231999999999998,,,,,,,,,5.51,3.1492419701346637,8.914940021810247,100.0,0.8167391897199627,0.0,5.0,0.0,0.0,26.0,0.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000034,0.0,0.0,-0.05,0.0,39.0,39.0,36.0,SF,23.0,0.29,HOU,SF,41.0,2.5,closed,astroturf,,,5.0,26.0,0.29,0.1282051282051282,8.914940021810247,0.0,8.8,0.0,0.0,0.0,2.0,4.0,4.0,0.0,12.0,12.0,0.0,0.38,0.38,0.0,4.8500000000000005,4.8500000000000005,0.0,0.0,0.0,0.0,0.0,7.6,0.0,1.0,1.7600000000000002,1.4615384615384615,19.25,0,2.5,20.23,18.62,8.196562835660579,7,0,0,210.0,0
HOU,WR,Braxton Berrios,69.0,190.0,00-0034419,7,9,210.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DEN,0.0,0.0,HOU,DEN,33.0,1.5,closed,astroturf,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-5.0,2.6666666666666665,2.6666666666666665,0.0,8.0,8.0,0.0,0.25333333333333335,0.25333333333333335,0.0,3.233333333333334,3.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0,1.5,15.15,20.15,6.5126550868486355,7,0,0,210.0,0
HOU,WR,Braxton Berrios,69.0,190.0,00-0034419,7,10,210.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,JAX,1.0,0.01,HOU,JAX,65.0,-1.5,closed,astroturf,,,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,-0.33333333333333326,8.666666666666666,6.0,2.666666666666666,0.09999999999999999,0.19249999999999998,-0.09249999999999999,2.9333333333333336,2.4250000000000003,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,1,1.5,19.54,21.00,6.739999999999999,7,0,0,210.0,0
DEN,WR,Trent Sherfield,73.0,219.0,00-0034487,7,7,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NYG,9.0,0.11,DEN,NYG,65.0,7.5,outdoors,grass,72.0,3.0,0.0,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.09523809523809523,12.666666666666666,5.571428571428571,7.095238095238095,0.18666666666666668,0.2814285714285714,-0.09476190476190474,0.8333333333333334,0.7285714285714285,0.10476190476190483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0,7.5,23.23,19.85,8.33954659949622,7,0,0,275.0,1
DEN,WR,Trent Sherfield,73.0,219.0,00-0034487,7,5,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,38.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.24,0.0,39.0,39.0,29.0,PHI,16.0,0.22,PHI,DEN,38.0,3.5,outdoors,grass,80.0,6.0,2.0,38.0,0.22,0.05128205128205128,,0.0,2.5,0.0,0.0,0.0,2.0,0.6666666666666666,0.8,-0.13333333333333341,12.666666666666666,7.8,4.866666666666666,0.30333333333333334,0.326,-0.02266666666666667,0.8333333333333334,1.02,-0.18666666666666665,0.0,0.0,0.0,0.0,7.5,0.0,0.5,1.25,0.39473684210526316,20.75,1,3.5,15.15,20.15,6.5126550868486355,7,0,0,275.0,1
